PartID,PartCode,SAPMaterial,PartName,Brand,Description,Department,PartType,Query,StrongModel,Searchable
696,SPM-HEM-032,700004973,O-Ring,Netzsch,545034,Slurry,Mechanical,Netzsch 545034 O-Ring,False,True
697,SPM-HEM-033,700004974,O-Ring,Netzsch,517372,Slurry,Mechanical,Netzsch 517372 O-Ring,False,True
698,SPM-HEM-034,700004975,O-Ring,Netzsch,516613,Slurry,Mechanical,Netzsch 516613 O-Ring,False,True
699,SPM-HEM-035,700004976,Ring,Netzsch,422277,Slurry,Mechanical,Netzsch 422277 Ring,False,True
700,SPM-HEM-036,700004977,Screen plate,Netzsch,1457810,Slurry,Mechanical,Netzsch 1457810 Screen plate,False,True
701,SPM-HEM-037,700004978,Adapter,Netzsch,1457809,Slurry,Mechanical,Netzsch 1457809 Adapter,False,True
702,SPM-HEM-038,700004979,Zirconium oxide beade,Netzsch,1.4 - 1.6 mm.,Slurry,Other,Netzsch 1.4 - 1.6 mm. Zirconium oxide beade,True,True
703,SPM-HEM-039,700004980,Temperatuer guage,Netzsch,"3"" 100c",Slurry,Mechanical,"Netzsch 3"" 100c Temperatuer guage",True,True
704,SPM-HEM-040,700004981,Temp sensor,PM Primus,PT-100,Slurry,Electric,PM Primus PT-100 Temp sensor,True,True
705,SPM-HEM-041,700004982,Screen Plate,Netzsch,Mat.145723 GRD080 574.50/S,Slurry,Mechanical,Netzsch Mat.145723 GRD080 574.50/S Screen Plate,True,True
706,SPM-HEM-042,700004983,Rubber hose Z-111,Bredel,1.5 Inch,Slurry,Rubber,Bredel 1.5 Inch Rubber hose Z-111,True,True
707,SPM-HEM-106,700007324,Zirconium Oxide Beade,Netzsch,1.4-1.6 mm.,Slurry,Other,Netzsch 1.4-1.6 mm. Zirconium Oxide Beade,True,True
708,SPM-COM-028,700004911,"Diaphragm Pump 1/2"" ALMATEC",Amatech,E15EEE,Common Part,Pneumatic & Hydraulic,"Amatech E15EEE Diaphragm Pump 1/2"" ALMATEC",True,True
709,SPM-COM-029,700004912,"Diaphragm Pump 1"" ALMATEC",Amatech,E25EEE,Common Part,Pneumatic & Hydraulic,"Amatech E25EEE Diaphragm Pump 1"" ALMATEC",True,True
710,SPM-COB-076,700004877,Proximity Switch,Omron,E2E-X3D1-N,Coating,Electric,Omron E2E-X3D1-N Proximity Switch,True,True
711,SPM-COB-077,700004878,Proximity Switch,Omron,E2E-X3D2-N,Coating,Electric,Omron E2E-X3D2-N Proximity Switch,True,True
712,SPM-RHK-012,700005426,Optical Fiber Photoelectric Sensor,Omron,E3X-AD51 2M,Slurry,Electric,Omron E3X-AD51 2M Optical Fiber Photoelectric Sensor,True,True
713,SPM-RHK-014,700005428,Photoelectric Switch Fiber Unit,Omron,E32-D21,Slurry,Electric,Omron E32-D21 Photoelectric Switch Fiber Unit,True,True
714,SPM-COM-056,700005507,Proximiter Sensor,Omron,E2E-X2D2-N,Common Part,Electric,Omron E2E-X2D2-N Proximiter Sensor,True,True
715,SPM-PRE-051,700005409,Ignition Transformer,BRAHMA,TC1LVCSF,Coating,Electric,BRAHMA TC1LVCSF Ignition Transformer,True,True
716,SPM-CAL-026,700007026,Shut of  Valve,MAXON,075SMA11-AA11-CC22-A0,Coating,Mechanical,MAXON 075SMA11-AA11-CC22-A0 Shut of  Valve,True,True
717,SPM-CAL-013,700004810,Pressure Switch,Kromschorder,DG 50U-3,Coating,Electric,Kromschorder DG 50U-3 Pressure Switch,True,True
718,SPM-CAL-014,700005669,Gas Train Valve,Kromschorder,VAS125R-NWSR,Coating,Mechanical,Kromschorder VAS125R-NWSR Gas Train Valve,True,True
719,SPM-CAL-015,700004812,Burner Transformer,Siemens,AGG5.220,Coating,Electric,Siemens AGG5.220 Burner Transformer,True,True
720,SPM-CAL-016,700004813,Flame Detector,Siemens,QRA75.A27,Coating,Electric,Siemens QRA75.A27 Flame Detector,True,True
721,SPM-PRE-040,700005398,Riello Gas Burner,Siemens,GS 10,Coating,Electric,Siemens GS 10 Riello Gas Burner,True,True
722,SPM-PRE-015,700005376,Control Burner (SEIMENS),Siemens,LME22.233C2,Coating,Electric,Siemens LME22.233C2 Control Burner (SEIMENS),True,True
723,SPM-PRE-030,700005388,Ignition Electrode,Oven and Furness,1-Pin,Coating,Electric,Oven and Furness 1-Pin Ignition Electrode,True,True
724,SPM-PRE-031,700005389,Ignition Electrode,Oven and Furness,2-Pin,Coating,Electric,Oven and Furness 2-Pin Ignition Electrode,True,True
725,SPM-PRE-061,700005589,Spark ignition,Oven&Furness,,Coating,Electric,Oven&Furness Spark ignition,False,True
726,SPM-CAL-024,700005661,Electrode,MAXON,Part No.25663,Coating,Other,MAXON Part No.25663 Electrode,True,True
727,SPM-PRE-069,700010644,Collegamento Lead,RIELLO,(3008453) No.13,Coating,Electric,RIELLO (3008453) No.13 Collegamento Lead,True,True
728,SPM-PRE-070,700010645,Collegamento Lead,RIELLO,(3002575) No.14,Coating,Electric,RIELLO (3002575) No.14 Collegamento Lead,True,True
729,SPM-PRE-071,700010647,Probe,RIELLO,(3006708) No.15,Coating,Electric,RIELLO (3006708) No.15 Probe,True,True
730,SPM-PRE-072,700010648,Electrodo,RIELLO,(3006943) No.16,Coating,Electric,RIELLO (3006943) No.16 Electrodo,True,True
731,SPM-DIS-008,700004947,Impeller,,ID89x340,Slurry,Mechanical,ID89x340 Impeller,True,True
732,SPM-HEM-061,700005002,Grinding Disc P30,,P30,Slurry,Mechanical,P30 Grinding Disc P30,True,True
733,SPM-HEM-072,700005013,Turbide Screen,P.General,P-20,Slurry,Mechanical,P.General P-20 Turbide Screen,True,True
734,SPM-HEM-073,700005014,Turbide Screen,P.General,P-50,Slurry,Mechanical,P.General P-50 Turbide Screen,True,True
735,SPM-HEM-075,700005015,Bottom Plate,P.General,P-20,Slurry,Mechanical,P.General P-20 Bottom Plate,True,True
736,SPM-HEM-076,700005016,Bottom Plate,P.General,P-30,Slurry,Mechanical,P.General P-30 Bottom Plate,True,True
737,SPM-HEM-077,700005017,Bottom Plate,P.General,P-50,Slurry,Mechanical,P.General P-50 Bottom Plate,True,True
738,SPM-HEM-078,700005018,3 Way Suction,P.General,P-20,Slurry,Mechanical,P.General P-20 3 Way Suction,True,True
739,SPM-HEM-079,700005019,3 Way Suction,P.General,P-30,Slurry,Mechanical,P.General P-30 3 Way Suction,True,True
740,SPM-HEM-080,700005020,3 Way Suction,P.General,P-50,Slurry,Mechanical,P.General P-50 3 Way Suction,True,True
741,SPM-HEM-082,700005021,Rotor Screen Urethane,P.General,P-50,Slurry,Mechanical,P.General P-50 Rotor Screen Urethane,True,True
742,SPM-HEM-083,700005022,Flont Plate,P.General,P-30,Slurry,Mechanical,P.General P-30 Flont Plate,True,True
743,SPM-HEM-101,700007055,Drain Plug P20,P.General,Z-115,Slurry,Mechanical,P.General Z-115 Drain Plug P20,True,True
744,SPM-HEM-102,700007056,Drain Plug P30,P.General,Z-114,Slurry,Mechanical,P.General Z-114 Drain Plug P30,True,True
745,SPM-HEM-103,700007057,Drain Plug P50,P.General,Z-112,Slurry,Mechanical,P.General Z-112 Drain Plug P50,True,True
746,SPM-HEM-086,700005506,"Rotor Screen Urethane P20,P30",P.General,"P20,P30",Slurry,Mechanical,"P.General P20,P30 Rotor Screen Urethane P20,P30",True,True
747,SPM-HEM-114,700013622,Mechanical Seal P2 / Set,P.General,"2207, 2204",Slurry,Mechanical,"P.General 2207, 2204 Mechanical Seal P2 / Set",False,True
748,SPM-HEM-115,700013623,Oil Seal for P2,P.General,2210,Slurry,Mechanical,P.General 2210 Oil Seal for P2,False,True
749,SPM-HEM-116,700013624,Grinding Disc for P2,P.General,2308,Slurry,Mechanical,P.General 2308 Grinding Disc for P2,False,True
750,SPM-HEM-117,700013625,Front Plate with stator P2,P.General,"2205, 2303",Slurry,Mechanical,"P.General 2205, 2303 Front Plate with stator P2",False,True
751,SPM-HEM-118,700013626,Rotor Screen for P2,P.General,2302/0,Slurry,Mechanical,P.General 2302/0 Rotor Screen for P2,False,True
752,SPM-HEM-074,,Rotor Screen Urethane  P30,P.General,P30,,,P.General P30 Rotor Screen Urethane  P30,True,True
753,SPM-HEM-081,,Rotor Screen Urethane P20,P.General,P20,,,P.General P20 Rotor Screen Urethane P20,True,True
754,SPM-NAU-014,700005359,Sock Filter,Pacific Intertech,Sock Filter for Cover Lid,Slurry,Mechanical,Pacific Intertech Sock Filter for Cover Lid Sock Filter,False,True
755,SPM-NAU-015,700005360,Rubber Seal R-103,Pacific Intertech,Diameter 412 mm.,Slurry,Rubber,Pacific Intertech Diameter 412 mm. Rubber Seal R-103,True,True
756,SPM-NAU-016,700005361,"Rubber Seal R-101,R-102",Pacific Intertech,Diameter 693 mm.,Slurry,Rubber,"Pacific Intertech Diameter 693 mm. Rubber Seal R-101,R-102",True,True
757,SPM-NAU-017,700005615,BFM Seeflex,,040E Connector 150mm.x350mm.,Slurry,Other,040E Connector 150mm.x350mm. BFM Seeflex,True,True
758,SPM-NAU-018,700005616,BFM Seeflex,,040E Connector 200mm.x350mm.,Slurry,Other,040E Connector 200mm.x350mm. BFM Seeflex,True,True
759,SPM-MC4-155,700006514,Solenoid Valve,MAC,82A-CC-000-TM-DDFP-1DA-MODIF.2356 MAC,Coating,Electric,MAC 82A-CC-000-TM-DDFP-1DA-MODIF.2356 MAC Solenoid Valve,True,True
760,SPM-MC4-156,700006515,Regulator,MAC,PR82-GDDB MAC,Coating,Electric,MAC PR82-GDDB MAC Regulator,True,True
761,SPM-MCY-174,700012843,Regulator,AIRTAC,"GAR30010S PT3/8 Mpa ""AIRTAC""",Coating,Mechanical,"AIRTAC GAR30010S PT3/8 Mpa ""AIRTAC"" Regulator",True,True
762,SPM-MCY-175,700012844,Regulator,AIRTAC,"GA300T-P1 ""AIRTAC""",Coating,Mechanical,"AIRTAC GA300T-P1 ""AIRTAC"" Regulator",True,True
763,SPM-MCY-176,700012845,Regulator,AIRTAC,"GZ30010 PT3/8 ""AIRTAC""",Coating,Mechanical,"AIRTAC GZ30010 PT3/8 ""AIRTAC"" Regulator",True,True
764,SPM-HEM-071,700005012,Cover & Sight Glas,P-Genaral,,Slurry,Other,P-Genaral Cover & Sight Glas,False,True
765,SPM-HEM-059,700005000,"Check Valve 2""",Kitz,"2""",Slurry,Mechanical,"Kitz 2"" Check Valve 2""",False,True
766,SPM-HEM-069,700005010,Parts Temperature Sensor inlet,P.General,PT-100,Slurry,Electric,P.General PT-100 Parts Temperature Sensor inlet,True,True
767,SPM-HEM-062,700005003,Mechanical Seal P20,P.General,P20,Slurry,Mechanical,P.General P20 Mechanical Seal P20,True,True
768,SPM-HEM-063,700005004,"Check Valve 1.1/4""",P.General,"1.1/4""",Slurry,Mechanical,"P.General 1.1/4"" Check Valve 1.1/4""",False,True
769,SPM-HEM-064,700005005,Oil Seal 45x60x10,-,45x60x10,Slurry,Rubber,45x60x10 Oil Seal 45x60x10,True,True
770,SPM-HEM-045,700004986,AC Pump,Sofabex,-,Slurry,Mechanical,Sofabex AC Pump,False,True
771,SPM-HEM-013,700004959,"Check Valve 3/4"" STL",P.General,THKB20A DR-07-62,Slurry,Mechanical,"P.General THKB20A DR-07-62 Check Valve 3/4"" STL",True,True
772,SPM-HEM-014,700004960,"Check Valve 1"" STL",P.General,THKB25A G9-10-51,Slurry,Mechanical,"P.General THKB25A G9-10-51 Check Valve 1"" STL",True,True
773,SPM-HEM-015,700004961,Mechanical Seal P50,P.General,50L,Slurry,Mechanical,P.General 50L Mechanical Seal P50,True,True
774,SPM-HEM-019,700004962,Mechanical Seal P30,P.General,30L,Slurry,Mechanical,P.General 30L Mechanical Seal P30,True,True
775,SPM-HEM-050,700004991,Turbide Screen P30,P.General,P30,Slurry,Mechanical,P.General P30 Turbide Screen P30,True,True
776,SPM-HEM-052,700004993,Grinding Disc 20L,P.General,20L Z-118,Slurry,Mechanical,P.General 20L Z-118 Grinding Disc 20L,True,True
777,SPM-HEM-053,700004994,Grinding Disc P50,P.General,P50,Slurry,Mechanical,P.General P50 Grinding Disc P50,True,True
778,SPM-HEM-054,700004995,Front Plate 50L,P.General,"Z112,Z113",Slurry,Mechanical,"P.General Z112,Z113 Front Plate 50L",True,True
779,SPM-HEM-055,700004996,Oil Seal Z115,P.General,60 x 75 x 8,Slurry,Mechanical,P.General 60 x 75 x 8 Oil Seal Z115,True,True
780,SPM-HEM-056,700004997,Meter Range 0-1500,Fotek,DRM-24TH-220V,Slurry,Electric,Fotek DRM-24TH-220V Meter Range 0-1500,True,True
781,SPM-HEM-057,700004998,Meter Range 0-2000,Fotek,DRM-24TH-220V,Slurry,Electric,Fotek DRM-24TH-220V Meter Range 0-2000,True,True
782,SPM-HEM-003,700004952,Milling disc P4,P.General,Ø 120 x 18T,Slurry,Mechanical,P.General Ø 120 x 18T Milling disc P4,True,True
783,SPM-HEM-100,700006693,Outer Turbine,P.General,P-30 (Z-114),Slurry,Mechanical,P.General P-30 (Z-114) Outer Turbine,True,True
784,SPM-HEM-104,700007322,Mechanical Seal P50,P.General,50L,Slurry,Mechanical,P.General 50L Mechanical Seal P50,True,True
785,SPM-HEM-105,700007323,Mechanical Seal P30,P.General,30L,Slurry,Mechanical,P.General 30L Mechanical Seal P30,True,True
786,SPM-HEM-107,700007325,Mechanical Seal P20,P.General,20L,Slurry,Mechanical,P.General 20L Mechanical Seal P20,True,True
787,SPM-HEM-108,700008055,Flow sensor for lubricant,P.General,-,Slurry,Mechanical,P.General Flow sensor for lubricant,False,True
788,SPM-HEM-110,700008668,Flow Sensor for Chiller,P.General,SIKA 1 BSP female 25mm.,Slurry,Mechanical,P.General SIKA 1 BSP female 25mm. Flow Sensor for Chiller,True,True
789,SPM-HEM-111,700008902,Spring,P.General,-,Slurry,Mechanical,P.General Spring,False,True
790,SPM-HEM-094,700005546,Sight glass,P.General,-,Slurry,Mechanical,P.General Sight glass,False,True
791,SPM-HEM-087,700005539,Front plate with cooling staror P-30,P.General,P-30,Slurry,Mechanical,P.General P-30 Front plate with cooling staror P-30,True,True
792,SPM-HEM-088,700005540,Buttom plate with cooling stator P-30,P.General,P-30,Slurry,Mechanical,P.General P-30 Buttom plate with cooling stator P-30,True,True
793,SPM-HEM-089,700005541,Buttom plate with cooling stator P-20,P.General,P-20,Slurry,Mechanical,P.General P-20 Buttom plate with cooling stator P-20,True,True
794,SPM-HEM-090,700005542,Pressure transmitter,P.General,7MF1567-3BE00-1AA1,Slurry,Mechanical,P.General 7MF1567-3BE00-1AA1 Pressure transmitter,True,True
795,SPM-HEM-091,700005543,Temperature gauge for coolling,P.General,HYD-932-002-050-004,Slurry,Mechanical,P.General HYD-932-002-050-004 Temperature gauge for coolling,True,True
796,SPM-HEM-092,700005544,Temperature sensor product & lubricant,P.General,PT100,Slurry,Mechanical,P.General PT100 Temperature sensor product & lubricant,True,True
797,SPM-HEM-098,700005578,Digital scale meter,FOTEK,DRM-24TN,Slurry,Mechanical,FOTEK DRM-24TN Digital scale meter,True,True
798,SPM-HEM-096,700005568,Front plate with cooling staror P-20,P.General,P-20,Slurry,Mechanical,P.General P-20 Front plate with cooling staror P-20,True,True
799,SPM-MCY-168,700011987,Modular Belt,Phat Flourish,YS100-1,Coating,Mechanical,Phat Flourish YS100-1 Modular Belt,True,True
800,SPM-MC4-163,700011986,Modular Belt,Phat Flourish,PF2540 Series with Tab,Coating,Mechanical,Phat Flourish PF2540 Series with Tab Modular Belt,True,True
801,SPM-WAS-016,700005501,"Diaphragm Pump 2""",Versa Matic,E2AA2R229C-ATEX,Utility,Pneumatic & Hydraulic,"Versa Matic E2AA2R229C-ATEX Diaphragm Pump 2""",True,True
802,SPM-RHK-053,700011983,Inverter,ABB,0.37kW ACS150-03E-02A4-2,Slurry,Electric,ABB 0.37kW ACS150-03E-02A4-2 Inverter,True,True
803,SPM-HSS-001,700005025,Impeller Dai 150,Platinum Engineering,Dai 150 Shaft Dai 31.75,Slurry,Mechanical,Platinum Engineering Dai 150 Shaft Dai 31.75 Impeller Dai 150,True,True
804,SPM-HSS-002,700005026,Impeller,,ID38xOD170,Slurry,Mechanical,ID38xOD170 Impeller,True,True
805,SPM-COB-016,700004841,Double Actuator,Nutork,Nutork NKD-075,Coating,Pneumatic & Hydraulic,Nutork Nutork NKD-075 Double Actuator,True,True
806,SPM-PRE-041,700005399,Pneumatic valve Actuator,Pneumax,DAN0360411S,Coating,Electric,Pneumax DAN0360411S Pneumatic valve Actuator,True,True
807,SPM-PRE-011,700005373,Solenoid Valve,CAMOZZI,NA54N-15-02,Coating,Pneumatic & Hydraulic,CAMOZZI NA54N-15-02 Solenoid Valve,True,True
808,SPM-NAU-021,700011867,SUS Flexible Hose,Premium Flex,"1/2"" x 380 mm.",Slurry,Mechanical,"Premium Flex 1/2"" x 380 mm. SUS Flexible Hose",True,True
809,SPM-RHK-056,700012958,Fabric Expansion Joint,Premium Flex,Size : OD400 x ID300 x L 250 mm.,Slurry,Mechanical,Premium Flex Size : OD400 x ID300 x L 250 mm. Fabric Expansion Joint,True,True
810,SPM-CAL-033,700014034,Safety Relay,Pilz,"PNOZ X3, 230V ac/dc, 24 V",Coating,Electric,"Pilz PNOZ X3, 230V ac/dc, 24 V Safety Relay",True,True
811,SPM-MC6-188,700013612,Sensor Cable,RS Component,7000-08121-6300500,Coating,Electric,RS Component 7000-08121-6300500 Sensor Cable,False,True
812,SPM-TRN-017,700011460,Noise Filter,RS Component,FN2030-10-06,Coating,Electric,RS Component FN2030-10-06 Noise Filter,True,True
813,SPM-TRN-018,700011461,Power Supply,RS Component,24VDC DRL-24V240W1EN,Coating,Electric,RS Component 24VDC DRL-24V240W1EN Power Supply,True,True
814,SPM-TRN-019,700011462,Safety Relay,RS Component,PNOZ 750104,Coating,Electric,RS Component PNOZ 750104 Safety Relay,True,True
815,SPM-COB-082,700004881,Relay,,G6B-114PUS 24DC,Coating,Electric,G6B-114PUS 24DC Relay,True,True
816,SPM-COB-070,700004871,Vacuum Hood Seal Combo Coater (-),S.W. Support,Vacuum Hood Seal Combo Coater (-),Coating,Mechanical,S.W. Support Vacuum Hood Seal Combo Coater (-),True,True
817,SPM-COB-049,700004859,Upper Hood Seal for Blow Station,S.W. Support,OD256xID196xt20,Coating,Mechanical,S.W. Support OD256xID196xt20 Upper Hood Seal for Blow Station,True,True
818,SPM-COB-091,700008432,Inverter X-105,Mitsubishi,FR-D720-0.4K 240V,Coating,Electric,Mitsubishi FR-D720-0.4K 240V Inverter X-105,True,True
819,SPM-COB-058,700004861,"Gasket 1/2"" 150#RF",Masterpac-Asia,RY62-05-1665,Coating,Mechanical,"Masterpac-Asia RY62-05-1665 Gasket 1/2"" 150#RF",True,True
820,SPM-COB-059,700004862,"Gasket 1"" 150#RF",Masterpac-Asia,RY62-05-1515,Coating,Mechanical,"Masterpac-Asia RY62-05-1515 Gasket 1"" 150#RF",True,True
821,SPM-COB-060,700004863,"Gasket 1-1/2"" 150#RF",Masterpac-Asia,RY62-05-1515,Coating,Mechanical,"Masterpac-Asia RY62-05-1515 Gasket 1-1/2"" 150#RF",True,True
822,SPM-COB-061,700004864,"Gasket 4"" 150#RF",Masterpac-Asia,RY62-05-1515,Coating,Mechanical,"Masterpac-Asia RY62-05-1515 Gasket 4"" 150#RF",True,True
823,SPM-SCR-033,,Electropneumatic Positioner,Samson,IP 8384-3 EN (3730-3),,,Samson IP 8384-3 EN (3730-3) Electropneumatic Positioner,True,True
824,SPM-MC4-141,700005562,Temperature sensor,Sangchai Meter,TA2512,Coating,Electric,Sangchai Meter TA2512 Temperature sensor,True,True
825,SPM-HEM-097,700005577,Pulse meter,DIGICON,PM-05-4N,Slurry,Electric,DIGICON PM-05-4N Pulse meter,True,True
826,SPM-MC6-009,700005148,Inductive Sensor,ifm,IGC204,Coating,Electric,ifm IGC204 Inductive Sensor,True,True
827,SPM-SCR-034,700005478,Electropneumatic Positioner,Samson,IP 8384-3 EN (3730-3),Utility,Mechanical,Samson IP 8384-3 EN (3730-3) Electropneumatic Positioner,True,True
828,SPM-COM-059,700005521,Inductive Sensor,fim,IV5004,Common Part,Electric,fim IV5004 Inductive Sensor,True,True
829,SPM-MC6-003,700005145,Capacitive Sensor,ifm,KQ6005,Coating,Electric,ifm KQ6005 Capacitive Sensor,True,True
830,SPM-SCR-054,700009869,Thermocouple,SCMA,"RB-30,6x100mm. PT100 SK",Utility,Electric,"SCMA RB-30,6x100mm. PT100 SK Thermocouple",True,True
831,SPM-COM-034,700004916,Cable Connection,SCMA,EVC075,Common Part,Electric,SCMA EVC075 Cable Connection,True,True
832,SPM-MC4-042,700005054,Binary lavel sensor,ifm,LMACE-A12E/QSKG/0/US,Coating,Electric,ifm LMACE-A12E/QSKG/0/US Binary lavel sensor,True,True
833,SPM-COM-015,700004898,Power Supply,AC-DC,C-250-24,Common Part,Electric,AC-DC C-250-24 Power Supply,True,True
834,SPM-WAS-035,700009955,Pump,GRUNDFOS,CR 5-11 A-FGJ-A-E-HQQE C/W 2.2 KW,Utility,Other,GRUNDFOS CR 5-11 A-FGJ-A-E-HQQE C/W 2.2 KW Pump,True,True
835,SPM-MC4-166,700012340,DI Module,Siemens,6ES7131-6BF01-0BA0,Coating,Electric,Siemens 6ES7131-6BF01-0BA0 DI Module,True,True
836,SPM-MC4-167,700012341,AI Module,Siemens,6ES7134-6GD01-0BA1,Coating,Electric,Siemens 6ES7134-6GD01-0BA1 AI Module,True,True
837,SPM-MC4-168,700012342,AI Module,Siemens,6ES7134-6HD01-0BA1,Coating,Electric,Siemens 6ES7134-6HD01-0BA1 AI Module,True,True
838,SPM-MC4-169,700012343,Weighing Module,Siemens,7MH4138-6AA00-0BA0,Coating,Electric,Siemens 7MH4138-6AA00-0BA0 Weighing Module,True,True
839,SPM-MC4-170,700012344,IO Link Module,Siemens,6ES7137-6BD00-0BA0,Coating,Electric,Siemens 6ES7137-6BD00-0BA0 IO Link Module,True,True
840,SPM-MC4-171,700012345,DO Module,Siemens,6ES7132-6BF01-0BA0,Coating,Electric,Siemens 6ES7132-6BF01-0BA0 DO Module,True,True
841,SPM-MC4-172,700012346,AO Module,Siemens,6ES7135-6GB00-0BA1,Coating,Electric,Siemens 6ES7135-6GB00-0BA1 AO Module,True,True
842,SPM-MC4-173,700012347,Base Unit,Siemens,6ES7193-6BP20-0BA0,Coating,Electric,Siemens 6ES7193-6BP20-0BA0 Base Unit,True,True
843,SPM-MC6-077,700005211,Servo Motor,Siemens,1FK7042-5AF7 1-1FH0,Coating,Electric,Siemens 1FK7042-5AF7 1-1FH0 Servo Motor,True,True
844,SPM-MCY-051,700005306,Central Processing Unit,Siemens,S7-1500 CPU 1513F-1PN,Coating,Electric,Siemens S7-1500 CPU 1513F-1PN Central Processing Unit,True,True
845,SPM-MCY-056,700005311,Simotion Drive Based,Siemens,6AU1410-2AD00-0AA0,Coating,Electric,Siemens 6AU1410-2AD00-0AA0 Simotion Drive Based,True,True
846,SPM-MCY-058,700005313,Connector,Siemens,6ES7 592-1AM00-0XB0,Coating,Electric,Siemens 6ES7 592-1AM00-0XB0 Connector,True,True
847,SPM-MC6-134,700005260,Double Motor Module,Siemens,6SL3120-2TE13-0AD0,Coating,Mechanical,Siemens 6SL3120-2TE13-0AD0 Double Motor Module,True,True
848,SPM-MC6-139,700005529,Sinamics G110 CPM110,Siemens,6SL3211-0AB12-5BA1,Coating,Electric,Siemens 6SL3211-0AB12-5BA1 Sinamics G110 CPM110,True,True
849,SPM-MC6-140,700005530,Sinamics Control Unit CU240S DP F,Siemens,6SL3244-0BA21-1PA0,Coating,Electric,Siemens 6SL3244-0BA21-1PA0 Sinamics Control Unit CU240S DP F,True,True
850,SPM-MC6-141,700005531,Sinamics Control Unit CU240S DP F,Siemens,6SL3040-0MA00-0AA1,Coating,Electric,Siemens 6SL3040-0MA00-0AA1 Sinamics Control Unit CU240S DP F,True,True
851,SPM-RHK-032,700005532,Digital Out put Module,Siemens,6ES7 322-1BL00-0AA0,Slurry,Electric,Siemens 6ES7 322-1BL00-0AA0 Digital Out put Module,True,True
852,SPM-MC6-143,700005566,Digital input module,Siemens,F-DI 16x24VDC,Coating,Electric,Siemens F-DI 16x24VDC Digital input module,True,True
853,SPM-MC4-142,700005567,Digital output Module,Siemens,F-DQ 8x24VDC/2A/PPM,Coating,Electric,Siemens F-DQ 8x24VDC/2A/PPM Digital output Module,True,True
854,SPM-MC4-135,700005547,Analog input module,Siemens,AI 2xU/I 2-/4-Wire HF,Coating,Electric,Siemens AI 2xU/I 2-/4-Wire HF Analog input module,True,True
855,SPM-MC4-136,700005548,Analog input module,Siemens,AI 4xU/I 2-/2-Wire ST,Coating,Electric,Siemens AI 4xU/I 2-/2-Wire ST Analog input module,True,True
856,SPM-MC4-137,700005549,Digital input module,Siemens,DI 8x24VDC ST,Coating,Electric,Siemens DI 8x24VDC ST Digital input module,True,True
857,SPM-MC4-138,700005550,BUS Adaptor,Siemens,BA 2xRJ45,Coating,Electric,Siemens BA 2xRJ45 BUS Adaptor,True,True
858,SPM-MC4-139,700005551,Trerminal Module TM15,Siemens,Supply 24VDC / 0.15A 24 DI/O,Coating,Electric,Siemens Supply 24VDC / 0.15A 24 DI/O Trerminal Module TM15,True,True
859,SPM-STM-005,700005485,Couter,Siemens,H7CX-A-N,Coating,Electric,Siemens H7CX-A-N Couter,True,True
860,SPM-COM-057,700005509,Power Meter PAC3220,Siemens,7KM3220-0BA01-1DA0,Common Part,Electric,Siemens 7KM3220-0BA01-1DA0 Power Meter PAC3220,True,True
861,SPM-MC4-055,700005067,Servo Motor,Siemens,3000-02-25 00:00:00,Coating,Electric,Siemens 3000-02-25 00:00:00 Servo Motor,False,True
862,SPM-MC4-111,700005119,Power Connector,Siemens,6FX2003-OLU00,Coating,Electric,Siemens 6FX2003-OLU00 Power Connector,True,True
863,SPM-MC6-024,700005163,Power Module 250,Siemens,6SL3225-0BE25-5AA1,Coating,Electric,Siemens 6SL3225-0BE25-5AA1 Power Module 250,True,True
864,SPM-MC6-021,700005160,Double Motor Module,Siemens,6SL3120-2TE13-0AA4,Coating,Electric,Siemens 6SL3120-2TE13-0AA4 Double Motor Module,True,True
865,SPM-MC6-031,700005170,Digital Output Module,Siemens,4/8 F-DO DC24V/2A,Coating,Electric,Siemens 4/8 F-DO DC24V/2A Digital Output Module,True,True
866,SPM-MC6-028,700005167,SINAMIC G110,Siemens,6SL3211-0AB12-5BA1,Coating,Electric,Siemens 6SL3211-0AB12-5BA1 SINAMIC G110,True,True
867,SPM-MC6-029,700005168,Control Unit 240,Siemens,6SL3224-0BA21-1PA0,Coating,Electric,Siemens 6SL3224-0BA21-1PA0 Control Unit 240,True,True
868,SPM-MC6-012,700005151,Digital Input Module,Siemens,4 DI DC24V ST,Coating,Electric,Siemens 4 DI DC24V ST Digital Input Module,True,True
869,SPM-MC6-013,700005152,Digital Output Module,Siemens,4 DO DC24V/0.5A ST,Coating,Electric,Siemens 4 DO DC24V/0.5A ST Digital Output Module,True,True
870,SPM-MC6-014,700005153,Digital Input,Siemens,4/8 F-DI DC24V,Coating,Electric,Siemens 4/8 F-DI DC24V Digital Input,True,True
871,SPM-MC6-015,700005154,Power Module,Siemens,PM-E DC24..48V/AC24..230V,Coating,Electric,Siemens PM-E DC24..48V/AC24..230V Power Module,True,True
872,SPM-MC6-016,700005155,Analog Output Module,Siemens,2 AO U ST,Coating,Electric,Siemens 2 AO U ST Analog Output Module,True,True
873,SPM-MC6-017,700005156,Analog Input Module,Siemens,2 AI I 4WIRE ST,Coating,Electric,Siemens 2 AI I 4WIRE ST Analog Input Module,True,True
874,SPM-MC6-018,700005157,Relay Output Module,Siemens,1F-RO DC24/AC24-230V/5A,Coating,Electric,Siemens 1F-RO DC24/AC24-230V/5A Relay Output Module,True,True
